,起飛時間(出發),起飛地點(出發),抵達時間(出發),抵達地點(出發),起飛時間(回程),起飛地點(回程),抵達時間(回程),抵達地點(回程),航空公司,購買網站,一人價格(TWD),兩人總價(TWD),買票去！
168,07:30,TPE,11:00,ICN,13:50,GMP,15:25,TSA,長榮航空,ly.com,12833,25666,https://travel.line.me//flights/7beb427f0d4b22f33df7196e1692b94e?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
169,07:55,TPE,15:05,GMP,07:50,ICN,09:25,TPE,大韓航空,Mytrip,12884,25768,https://travel.line.me//flights/592f8e9940c783702a0f207f3a226c36?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
170,16:10,TPE,19:45,ICN,07:50,ICN,09:25,TPE,大韓航空,BudgetAir,12888,25776,https://travel.line.me//flights/7754993cb749df0b9a1b9833a07accac?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
171,07:30,TPE,11:00,ICN,07:50,ICN,09:25,TPE,韓亞航空、真航空,Trip.com,12962,25924,https://travel.line.me//flights/e28d7b759ee5601fc2206b7893d986be?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
172,13:30,TPE,17:05,ICN,12:00,ICN,13:35,TPE,韓亞航空,GotoGate,12899,25798,https://travel.line.me//flights/43a5f1620e1b4d7522e48edca424ca57?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
173,10:35,TPE,14:00,ICN,19:45,ICN,21:25,TPE,真航空、長榮航空,Trip.com,12964,25928,https://travel.line.me//flights/1b170f43acae46ab74748038ea65aa5a?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
174,10:35,TPE,14:00,ICN,12:00,ICN,13:35,TPE,真航空、長榮航空,Trip.com,12964,25928,https://travel.line.me//flights/f4c6ee463c48fcb2c1f2e7c55a49badc?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
175,10:35,TPE,14:00,ICN,13:50,GMP,15:25,TSA,真航空、長榮航空,Trip.com,12964,25928,https://travel.line.me//flights/c9eb55db024ded59d0468446153b394f?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
176,15:40,TPE,12:50,ICN,14:20,ICN,15:50,TPE,香港航空、韓亞航空,Trip.com,12964,25928,https://travel.line.me//flights/72f3076a3faf185e26e2726d72e41db3?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
177,15:40,TPE,12:50,ICN,20:45,ICN,22:20,TPE,香港航空、中華航空,Trip.com,12964,25928,https://travel.line.me//flights/7186d8c0460e3a5afd3221b7af3b5279?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
178,07:55,TPE,16:40,GMP,10:35,ICN,12:10,TPE,大韓航空,ezTravel 易遊網,12971,25942,https://travel.line.me//flights/5bc3cdd0bfce38689011160145baabab?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
179,07:55,TPE,18:45,GMP,10:35,ICN,12:10,TPE,大韓航空,ezTravel 易遊網,12971,25942,https://travel.line.me//flights/04b6bc1719e39b849a2fb3a46c00b065?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
180,07:55,TPE,22:15,GMP,10:35,ICN,12:10,TPE,大韓航空,ezTravel 易遊網,12971,25942,https://travel.line.me//flights/ee1fafb76a4ea85d980e6a4004b1f4d7?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
181,07:55,TPE,21:05,GMP,10:35,ICN,12:10,TPE,大韓航空,ezTravel 易遊網,12971,25942,https://travel.line.me//flights/29bfcd6d6f207f36fad3d21ccac5f73b?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
182,07:55,TPE,20:05,GMP,10:35,ICN,12:10,TPE,大韓航空,ezTravel 易遊網,12971,25942,https://travel.line.me//flights/57aa5668b194d0c4792ba6abc4baeb3a?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
183,07:30,TPE,11:00,ICN,02:30,ICN,04:05,TPE,韓亞航空、台灣虎航,Trip.com,12977,25954,https://travel.line.me//flights/daf55f6aabb7e50dc3aa7b5b4c2d8755?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
184,11:50,TPE,15:05,ICN,07:20,GMP,12:30,TPE,濟州航空、釜山航空,Trip.com,12995,25990,https://travel.line.me//flights/51ec711cbeffc1fc5ab9062b1aad463c?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
185,13:50,TSA,17:25,GMP,09:00,GMP,13:40,TPE,德威航空、大韓航空,Trip.com,13041,26082,https://travel.line.me//flights/bec1d8012ee48606f38b8d1a8373c1cc?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
186,17:10,TPE,20:40,ICN,14:20,ICN,15:50,TPE,韓亞航空,Trip.com,13056,26112,https://travel.line.me//flights/79c526276ff11fb35c58cf7e906354d3?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
187,17:10,TPE,20:40,ICN,20:45,ICN,22:20,TPE,韓亞航空、中華航空,Trip.com,13056,26112,https://travel.line.me//flights/79cb58481571d50265ac413bc9bae623?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
188,13:20,TPE,16:50,ICN,16:05,ICN,17:45,TPE,大韓航空,ly.com,12991,25982,https://travel.line.me//flights/846e93939425f98ded2ab8ac9460cf8a?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
189,18:55,TPE,22:35,ICN,16:05,ICN,17:45,TPE,大韓航空,ly.com,12991,25982,https://travel.line.me//flights/366253da4cdf15d3a63e43c833d42523?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
190,16:10,TPE,19:45,ICN,14:20,ICN,15:50,TPE,中華航空、韓亞航空,Trip.com,13076,26152,https://travel.line.me//flights/9715528c07986fb9c0f53e7ad1a2ba58?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
191,15:15,TPE,18:45,ICN,12:35,ICN,14:10,TPE,長榮航空、中華航空,Trip.com,13127,26254,https://travel.line.me//flights/5fb2dea8a755d66a7dc8d4aac3189d1e?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
192,09:25,TSA,12:45,GMP,10:35,ICN,12:10,TPE,中華航空、大韓航空,Trip.com,13144,26288,https://travel.line.me//flights/1c9a4f573fdf16d58f004d4a426cce82?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
193,10:35,TPE,14:00,ICN,08:05,GMP,13:40,TPE,大韓航空,ezTravel 易遊網,13163,26326,https://travel.line.me//flights/b94934ebb0b9379c8832134dec2d9f50?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
194,10:35,TPE,14:00,ICN,07:00,GMP,13:40,TPE,大韓航空,ezTravel 易遊網,13163,26326,https://travel.line.me//flights/fe60d8546e4ae9dec5aa4c8021983b1b?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
195,13:20,TPE,16:50,ICN,13:45,ICN,09:45,TPE,大韓航空、廈門航空,Trip.com,13173,26346,https://travel.line.me//flights/c52d7962d5fed35209e76be0a3723711?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
196,09:25,TSA,12:45,GMP,13:45,ICN,09:45,TPE,中華航空、廈門航空,Trip.com,13178,26356,https://travel.line.me//flights/bb43a80bd045ac25dcbf18c3245bc4b2?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
197,17:10,TPE,20:40,ICN,07:20,GMP,12:30,TPE,韓亞航空、釜山航空,Trip.com,13199,26398,https://travel.line.me//flights/b4c5c0b5f13a52ffd01e2c9314ca9b91?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
198,07:40,TPE,11:10,ICN,09:05,ICN,10:50,TPE,中華航空、濟州航空,Trip.com,13246,26492,https://travel.line.me//flights/78c73471423801cfaa79fe58e4d1a19a?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
199,11:50,TPE,15:05,ICN,16:35,GMP,12:45,TPE,濟州航空,Trip.com,13273,26546,https://travel.line.me//flights/b0c880ea751118aed56c556ab64f6472?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
200,16:10,TPE,19:45,ICN,19:25,GMP,10:20,TPE,大韓航空,Mytrip,13215,26430,https://travel.line.me//flights/e36998716021654a24a65ce0f8720196?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
201,07:55,TPE,16:40,GMP,07:50,ICN,09:25,TPE,大韓航空,ezTravel 易遊網,13282,26564,https://travel.line.me//flights/5eb4c4e8222b4533a9c3754dc2b76182?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
202,07:55,TPE,18:45,GMP,07:50,ICN,09:25,TPE,大韓航空,ezTravel 易遊網,13282,26564,https://travel.line.me//flights/5951752a585d498d36d0274089a7b92a?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
203,07:55,TPE,20:05,GMP,07:50,ICN,09:25,TPE,大韓航空,ezTravel 易遊網,13282,26564,https://travel.line.me//flights/119f592b4f8ce3fdde404b69807668e7?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
204,07:55,TPE,22:15,GMP,07:50,ICN,09:25,TPE,大韓航空,ezTravel 易遊網,13282,26564,https://travel.line.me//flights/2a50dbbf99e30e8e5cf5e0fc60b8575d?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
205,07:55,TPE,21:05,GMP,07:50,ICN,09:25,TPE,大韓航空,ezTravel 易遊網,13282,26564,https://travel.line.me//flights/334b64c6ad1e3d18a86af5187698b135?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
206,18:00,TPE,21:35,ICN,09:00,GMP,13:40,TPE,酷航、大韓航空,Trip.com,13282,26564,https://travel.line.me//flights/e75651d624699cfc7f0cc01968a03363?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
207,10:35,TPE,14:00,ICN,11:15,GMP,12:55,TSA,真航空、德威航空,Trip.com,13295,26590,https://travel.line.me//flights/c77bc8ee3e832392ebaac974cce76903?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
208,21:55,TPE,01:30,ICN,13:50,ICN,20:15,TPE,台灣虎航、香港航空,Trip.com,13323,26646,https://travel.line.me//flights/6594ff88962aadffa8cb6cbc3529a3f3?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
209,13:30,TPE,17:05,ICN,12:35,ICN,14:10,TPE,韓亞航空、中華航空,Trip.com,13339,26678,https://travel.line.me//flights/576e6c575b8a67ded055ffaae67aebcc?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
210,15:15,TPE,18:45,ICN,12:55,ICN,17:40,TPE,長榮航空、中國東方航空,Kiwi.com,13291,26582,https://travel.line.me//flights/614b0a2df348dc544f001abf420ee53d?roundType=1&cabinClass=1&numOfAdult=2&numOfChildren=0&numOfBaby=0&linePointsRebateOnly=1&departureAirports=&departureCities=TPE&departureDates=1693785600000&arrivalAirports=&arrivalCities=SEL&departureAirports=&departureCities=SEL&departureDates=1694217600000&arrivalAirports=&arrivalCities=TPE
